epoch,train_loss,val_loss,val_r2,grad_norm,update_norm
63,282.9596056608842,269.46514115817496,-2.172135483963812,63.08624981259654,0.040893421574459285
64,280.41842794987235,266.9691403022229,-2.1427526374511277,62.76021158942377,0.040801370767633696
65,277.8914097427024,264.48847556380787,-2.113550327249805,62.43430838671637,0.040720697869102554
66,275.37850394421247,262.0230393480035,-2.08452728675563,62.10853758795735,0.04065094232407586
67,272.87966851646416,259.5727221351532,-2.055682226706518,61.78289680839195,0.040591405097861806
68,270.3948661588651,257.13741314617545,-2.027013843014478,61.457383874173004,0.04054118575529696
69,267.9240639463775,254.7170012283391,-1.9985208271929227,61.131996805796106,0.04049923326684712
70,265.46723293248164,252.31137592753117,-1.9702018789793776,60.80673380576648,0.040464405811877865
71,263.02434772786484,249.92042869780744,-1.942055720574274,60.48159325032313,0.0404355336603349
72,260.5953860687712,247.54405418592646,-1.9140811117624423,60.15657368489639,0.04041147889256678
73,258.1803283902043,245.18215151929965,-1.8862768650748247,59.83167382279061,0.04039118634371173
74,255.7791574186275,242.83462552172043,-1.8586418600999979,59.50689254640115,0.04037372161674528
75,253.3918577966209,240.50138778326294,-1.8311750560789912,59.1822289101111,0.040358294007869194
76,251.01841574857923,238.18235751914406,-1.8038755020157837,58.857682143901265,0.04034426433933414
77,248.65881879253757,235.87746216667855,-1.7767423437046412,58.533251656666266,0.04033113960141106
78,246.31305549923258,233.58663768859975,-1.7497748273007994,58.20893703828354,0.04031855765477131
79,243.98111529607462,231.3098285732127,-1.722972299322266,57.884738059624915,0.04030626587212572
80,241.66298831119687,229.0469875448904,-1.6963342032417903,57.56065466993099,0.04029409750722392
81,239.35866525130479,226.79807501988873,-1.669860073080736,57.236686991261955,0.04028194891983587
82,237.06813730662395,224.56305836002036,-1.643549524623349,56.91283531005566,0.040269759797011334
83,234.7913960766247,222.3419109884612,-1.6174022450080612,56.58910006613529,0.040257497453359874
84,232.52843351110332,220.13461143667584,-1.5914179815079237,56.26548183976195,0.040245145381140254
85,230.27924186233238,217.94114238888056,-1.565596530282055,55.94198133750492,0.04023269558326816
86,228.0438136451188,215.7614897813668,-1.5399377257729028,55.61859937776815,0.04022014389136042
87,225.82214160257996,213.59564200004166,-1.5144414312597179,55.295336876778386,0.04020748740128038
88,223.61421867619188,211.44358920299092,-1.4891075308837838,54.972194835708684,0.04019472326246645
89,221.42003797918187,209.30532277821706,-1.4639359232649265,54.649174329418535,0.04018184824121042
90,219.23959277267176,207.18083493221428,-1.4389265166582317,54.326276497067774,0.040168858669379894
91,217.0728764441715,205.07011839431567,-1.4140792254736279,54.00350253464712,0.04015575054751211
92,214.91988248813365,202.9731662155482,-1.389393967908016,53.68085368929105,0.0401425196815065
93,212.7806044883416,200.88997163888337,-1.3648706644178605,53.35833125512013,0.04012916179989337
94,210.65503610193824,198.82052801939653,-1.3405092367793103,53.035936570305786,0.040115672635507235
95,208.54317104492645,196.76482877664614,-1.3163096075276055,52.71367101504932,0.04010204797289139
96,206.4450030789906,194.72286736621834,-1.292271699622105,52.39153601020867,0.040088283669386486
97,204.3605259995039,192.69463726177656,-1.268395436234973,52.06953301636429,0.0400743756588922
98,202.28973362459863,190.68013194247024,-1.244680740602953,51.74766353318044,0.04006031994580306
99,200.23261978519,188.67934488297894,-1.2211275359101705,51.425929098969405,0.04004611259433887
100,198.1891783158543,186.6922695449158,-1.1977357451869342,51.10433129040522,0.040031749716367006
101,196.1594030464711,184.71889936905913,-1.1745052912182836,50.78287172235863,0.04001722745926069
102,194.1432877945511,182.75922776820127,-1.1514360964598107,50.46155204783664,0.04000254199440222
103,192.14082635817428,180.81324812052245,-1.1285280829596527,50.14037395801729,0.03998768950648188
104,190.15201250947575,178.88095376342983,-1.1057811722859694,49.81933918237258,0.0399726661835661
105,188.1768399886182,176.96233798781319,-1.0831952854593174,49.49844948887431,0.03995746820786143
106,186.21530249819926,175.05739403267168,-1.0607703428893998,49.17770668427658,0.03994209174709617
107,184.2673936980448,173.16611508007114,-1.0385062643157026,48.85711261447235,0.0399265329464501
108,182.3331072003457,171.288494250394,-1.0164029687515752,48.53666916491833,0.03991078792096712
109,180.4124365650983,169.42452459784806,-0.9944603744313625,48.21637826112609,0.039894852748393515
110,178.5053752958137,167.57419910620192,-0.972678398760201,47.896241869215764,0.0398787234623887
111,176.6119168354638,165.73751068471964,-0.9510569582661612,47.57626199652984,0.039862396046060754
112,174.73205456263483,163.91445216426763,-0.9295959685544206,47.25644069230526,0.039845866425783
113,172.8657817878631,162.10501629357125,-0.9082953442631929,46.93678004840119,0.03982913046525131
114,171.01309175012824,160.30919573559785,-0.887154999021152,46.61728220008178,0.03981218395974596
115,169.17397761348275,158.52698306404844,-0.8661748454061307,46.29794932685185,0.03979502263056393
116,167.34843246379884,156.75837075993803,-0.8453547949048663,45.97878365334522,0.039777642119590874
117,165.53644930561367,155.00335120825008,-0.8246947578736137,45.6597874502642,0.03976003798398404
118,163.73802105905781,153.26191669464782,-0.804194643499434,45.34096303537077,0.039742205690939676
119,161.95314055685148,151.53405940223013,-0.7838543597620047,45.02231277452764,0.039724140612519755
120,160.181800541355,149.8197714083186,-0.7636738133957943,44.70383908279067,0.03970583802051564
